Date,HomeTeam,AwayTeam,FTHG,FTAG,HR,AR,BbAvH,BbAvA
19/01/14,Milan,Verona,1,0,0,0,1.44,7.05
19/01/14,Sassuolo,Torino,0,2,0,0,2.8,2.54
19/01/14,Udinese,Lazio,2,3,0,1,2.45,3.01
25/01/14,Lazio,Juventus,1,1,0,1,5.2,1.71
25/01/14,Napoli,Chievo,1,1,0,0,1.29,10.68
26/01/14,Cagliari,Milan,1,2,0,0,4.01,1.94
26/01/14,Fiorentina,Genoa,3,3,0,0,1.35,9.11
26/01/14,Inter,Catania,0,0,0,0,1.34,9.33
26/01/14,Livorno,Sassuolo,3,1,0,0,2.38,3.11
26/01/14,Parma,Udinese,1,0,0,0,1.98,3.94
26/01/14,Sampdoria,Bologna,1,1,0,0,1.79,4.8
26/01/14,Torino,Atalanta,1,0,0,1,1.76,4.88
26/01/14,Verona,Roma,1,3,0,0,4.93,1.73
01/02/14,Bologna,Udinese,0,2,0,0,2.63,2.81
01/02/14,Cagliari,Fiorentina,1,0,0,0,3.24,2.28
01/02/14,Milan,Torino,1,1,0,0,1.64,5.59
02/02/14,Atalanta,Napoli,3,0,0,0,4.28,1.85
02/02/14,Catania,Livorno,3,3,0,0,1.9,4.2
02/02/14,Chievo,Lazio,0,2,0,0,3.12,2.39
02/02/14,Juventus,Inter,3,1,0,0,1.43,7.52
02/02/14,Sassuolo,Verona,1,2,0,0,2.34,3.07
03/02/14,Genoa,Sampdoria,0,1,0,0,2.56,2.88
08/02/14,Fiorentina,Atalanta,2,0,0,1,1.46,7.43
08/02/14,Napoli,Milan,3,1,0,0,2.02,3.77
08/02/14,Udinese,Chievo,3,0,0,0,1.84,4.67
09/02/14,Inter,Sassuolo,1,0,0,0,1.37,9.03
09/02/14,Lazio,Roma,0,0,0,0,3.83,2
09/02/14,Livorno,Genoa,0,1,0,0,2.4,3.06
09/02/14,Parma,Catania,0,0,0,0,1.55,6.47
09/02/14,Sampdoria,Cagliari,1,0,0,0,2.15,3.52
09/02/14,Torino,Bologna,1,2,0,0,1.63,5.82
09/02/14,Verona,Juventus,2,2,0,0,8.68,1.39
14/02/14,Milan,Bologna,1,0,0,0,1.37,8.88
15/02/14,Fiorentina,Inter,1,2,0,0,2.1,3.58
16/02/14,Atalanta,Parma,0,4,0,0,2.56,2.88
16/02/14,Cagliari,Livorno,1,2,1,2,1.76,4.91
16/02/14,Catania,Lazio,3,1,0,0,3.31,2.26
16/02/14,Genoa,Udinese,3,3,0,0,2.79,2.65
16/02/14,Juventus,Chievo,3,1,0,0,1.15,17.96
16/02/14,Roma,Sampdoria,3,0,0,1,1.34,9.19
16/02/14,Sassuolo,Napoli,0,2,0,0,5.87,1.59
17/02/14,Verona,Torino,1,3,0,0,2.42,3
22/02/14,Bologna,Roma,0,1,0,0,7.21,1.49
23/02/14,Chievo,Catania,2,0,1,0,2.15,3.59
23/02/14,Inter,Cagliari,1,1,0,0,1.43,7.86
23/02/14,Juventus,Torino,1,0,0,0,1.26,11.26
23/02/14,Lazio,Sassuolo,3,2,0,0,1.45,7.91
23/02/14,Livorno,Verona,2,3,0,0,2.39,3.03
23/02/14,Sampdoria,Milan,0,2,1,0,3.16,2.32
23/02/14,Udinese,Atalanta,1,1,0,0,1.77,4.96
24/02/14,Napoli,Genoa,1,1,0,0,1.29,11.04
24/02/14,Parma,Fiorentina,2,2,1,2,2.44,2.97
01/03/14,Roma,Inter,0,0,0,0,1.65,5.44
02/03/14,Atalanta,Chievo,2,1,0,1,2.07,3.8
02/03/14,Cagliari,Udinese,3,0,0,0,2.46,2.99
02/03/14,Fiorentina,Lazio,0,1,0,0,1.89,4.22
02/03/14,Genoa,Catania,2,0,0,1,2.07,3.75
02/03/14,Livorno,Napoli,1,1,0,0,6.22,1.56
02/03/14,Milan,Juventus,0,2,0,0,3.69,2.04
02/03/14,Sassuolo,Parma,0,1,1,0,3.47,2.13
02/03/14,Torino,Sampdoria,0,2,0,0,1.9,4.34
02/03/14,Verona,Bologna,0,0,0,1,1.96,3.98
08/03/14,Catania,Cagliari,1,1,0,1,2.23,3.36
08/03/14,Udinese,Milan,1,0,0,0,2.93,2.47
09/03/14,Bologna,Sassuolo,0,0,0,0,1.95,4.08
09/03/14,Chievo,Genoa,2,1,0,0,2.18,3.54
09/03/14,Inter,Torino,1,0,0,0,1.58,5.86
09/03/14,Juventus,Fiorentina,1,0,0,0,1.39,8.21
09/03/14,Lazio,Atalanta,0,1,1,0,1.63,5.78
09/03/14,Napoli,Roma,1,0,0,0,2.29,3.15
09/03/14,Parma,Verona,2,0,0,0,1.72,4.89
09/03/14,Sampdoria,Livorno,4,2,0,0,1.78,4.78
15/03/14,Verona,Inter,0,2,0,0,3.48,2.12
16/03/14,Atalanta,Sampdoria,3,0,0,0,2.36,3.25
16/03/14,Cagliari,Lazio,0,2,1,0,2.74,2.69
16/03/14,Fiorentina,Chievo,3,1,0,0,1.53,6.77
16/03/14,Genoa,Juventus,0,1,0,0,7.86,1.42
16/03/14,Livorno,Bologna,2,1,2,0,2.26,3.35
16/03/14,Milan,Parma,2,4,1,0,1.82,4.47
16/03/14,Sassuolo,Catania,3,1,0,0,2.25,3.32
17/03/14,Roma,Udinese,3,2,0,0,1.39,8.28
17/03/14,Torino,Napoli,0,1,0,0,3.35,2.2
22/03/14,Chievo,Roma,0,2,0,0,6.12,1.6
22/03/14,Torino,Livorno,3,1,0,0,1.63,5.82
23/03/14,Bologna,Cagliari,1,0,0,1,2.34,3.26
23/03/14,Catania,Juventus,0,1,1,0,8.1,1.41
23/03/14,Inter,Atalanta,1,2,0,0,1.48,7.41
23/03/14,Lazio,Milan,1,1,0,0,2.44,2.93
23/03/14,Napoli,Fiorentina,0,1,1,0,1.83,4.43
23/03/14,Parma,Genoa,1,1,0,0,1.62,5.84
23/03/14,Sampdoria,Verona,5,0,0,0,2,3.91
23/03/14,Udinese,Sassuolo,1,0,0,0,1.59,6.16
25/03/14,Roma,Torino,2,1,0,0,1.4,8.71
26/03/14,Atalanta,Livorno,2,0,0,0,1.8,4.71
26/03/14,Cagliari,Verona,1,0,0,0,2.08,3.68
26/03/14,Catania,Napoli,2,4,0,0,4.76,1.77
26/03/14,Chievo,Bologna,3,0,0,0,2.11,3.95
26/03/14,Fiorentina,Milan,0,2,0,0,2.19,3.36
26/03/14,Genoa,Lazio,2,0,0,1,2.98,2.48
26/03/14,Juventus,Parma,2,1,0,1,1.33,9.67
26/03/14,Sassuolo,Sampdoria,1,2,0,1,2.64,2.76
27/03/14,Inter,Udinese,0,0,0,0,1.66,5.48
29/03/14,Bologna,Atalanta,0,2,0,0,2.36,3.18
29/03/14,Milan,Chievo,3,0,0,0,1.43,8.07
30/03/14,Lazio,Parma,3,2,0,0,2.15,3.51
30/03/14,Napoli,Juventus,2,0,0,0,2.84,2.49
30/03/14,Sampdoria,Fiorentina,0,0,0,0,2.9,2.51
30/03/14,Sassuolo,Roma,0,2,0,0,6.47,1.54
30/03/14,Torino,Cagliari,2,1,0,0,1.88,4.44
30/03/14,Verona,Genoa,3,0,1,0,2.18,3.43
31/03/14,Livorno,Inter,2,2,0,0,4.13,1.9
31/03/14,Udinese,Catania,1,0,0,0,1.72,5.2
02/04/14,Roma,Parma,4,2,0,0,1.41,7.59
05/04/14,Chievo,Verona,0,1,0,0,2.38,3.18
05/04/14,Inter,Bologna,2,2,0,0,1.38,9.1
06/04/14,Atalanta,Sassuolo,0,2,0,0,1.8,4.64
06/04/14,Cagliari,Roma,1,3,0,0,5.77,1.65
06/04/14,Catania,Torino,1,2,0,0,2.53,2.89
06/04/14,Fiorentina,Udinese,2,1,0,0,1.7,5.35
06/04/14,Lazio,Sampdoria,2,0,1,0,1.76,4.99
06/04/14,Parma,Napoli,1,0,0,0,3.07,2.34
07/04/14,Genoa,Milan,1,2,0,0,3.75,2.05
07/04/14,Juventus,Livorno,2,0,0,0,1.16,17.3
12/04/14,Roma,Atalanta,3,1,0,0,1.34,9.46
12/04/14,Sassuolo,Cagliari,1,1,0,0,2.43,3.06
13/04/14,Bologna,Parma,1,1,0,0,3.22,2.31
13/04/14,Livorno,Chievo,2,4,0,0,2.4,3.15
13/04/14,Milan,Catania,1,0,0,1,1.33,9.57
13/04/14,Napoli,Lazio,4,2,0,1,1.62,5.64
13/04/14,Sampdoria,Inter,0,4,1,0,3.2,2.27
13/04/14,Torino,Genoa,2,1,0,0,1.81,4.72
13/04/14,Verona,Fiorentina,3,5,1,0,3.23,2.26
14/04/14,Udinese,Juventus,0,2,0,0,5.94,1.6
19/04/14,Atalanta,Verona,1,2,0,0,2.04,3.98
19/04/14,Catania,Sampdoria,2,1,0,0,2.2,3.31
19/04/14,Chievo,Sassuolo,0,1,0,0,2.01,3.86
19/04/14,Fiorentina,Roma,0,1,0,0,3.09,2.3
19/04/14,Genoa,Cagliari,1,2,0,0,2.26,3.44
19/04/14,Juventus,Bologna,1,0,0,0,1.17,16.49
19/04/14,Lazio,Torino,3,3,1,0,1.85,4.51
19/04/14,Milan,Livorno,3,0,0,0,1.28,11.2
19/04/14,Parma,Inter,0,2,1,0,2.51,2.78
19/04/14,Udinese,Napoli,1,1,0,1,3.51,2.1
25/04/14,Roma,Milan,2,0,0,0,1.8,4.47
26/04/14,Bologna,Fiorentina,0,3,0,0,3.46,2.17
26/04/14,Inter,Napoli,0,0,0,0,2.24,3.18
27/04/14,Atalanta,Genoa,1,1,0,1,2.18,3.4
27/04/14,Cagliari,Parma,1,0,0,1,3.12,2.33
27/04/14,Livorno,Lazio,0,2,0,0,3.2,2.22
27/04/14,Sampdoria,Chievo,2,1,1,0,2.4,3.15
27/04/14,Torino,Udinese,2,0,0,0,1.88,4.32
27/04/14,Verona,Catania,4,0,0,0,2.19,3.22
28/04/14,Sassuolo,Juventus,1,3,0,0,7.68,1.41
04/05/14,Catania,Roma,4,1,0,0,7.23,1.42
04/05/14,Chievo,Torino,0,1,1,0,2.81,2.57
04/05/14,Genoa,Bologna,0,0,0,0,2.53,2.84
04/05/14,Milan,Inter,1,0,0,0,2.42,2.88
04/05/14,Parma,Sampdoria,2,0,0,0,1.55,6.39
04/05/14,Udinese,Livorno,5,3,0,0,1.85,4.19
05/05/14,Juventus,Atalanta,1,0,0,0,1.17,16.15
05/05/14,Lazio,Verona,3,3,1,1,1.65,5.08
06/05/14,Fiorentina,Sassuolo,3,4,0,0,1.7,4.86
06/05/14,Napoli,Cagliari,3,0,0,1,1.45,7.08
10/05/14,Inter,Lazio,4,1,0,0,1.74,4.65
10/05/14,Verona,Udinese,2,2,0,0,2.15,3.25
11/05/14,Atalanta,Milan,2,1,0,0,5.52,1.62
11/05/14,Bologna,Catania,1,2,1,1,2,3.77
11/05/14,Cagliari,Chievo,0,1,0,0,3.7,2.1
11/05/14,Livorno,Fiorentina,0,1,1,0,4.24,1.8
11/05/14,Roma,Juventus,0,1,0,0,2.41,2.88
11/05/14,Sampdoria,Napoli,2,5,0,0,3.33,2.14
11/05/14,Sassuolo,Genoa,4,2,0,0,1.52,6.44
11/05/14,Torino,Parma,1,1,1,1,2.09,3.46
17/05/14,Udinese,Sampdoria,3,3,0,0,1.76,4.41
18/05/14,Catania,Atalanta,2,1,0,0,2.17,3.23
18/05/14,Chievo,Inter,2,1,0,0,4,1.93
18/05/14,Fiorentina,Torino,2,2,0,0,3.68,1.9
18/05/14,Genoa,Roma,1,0,0,0,4.59,1.73
18/05/14,Juventus,Cagliari,3,0,0,0,1.22,12.28
18/05/14,Lazio,Bologna,1,0,0,0,1.47,6.64
18/05/14,Milan,Sassuolo,2,1,2,1,1.28,9.58
18/05/14,Napoli,Verona,5,1,0,0,1.45,6.44
18/05/14,Parma,Livorno,2,0,0,0,1.22,12.24
30/08/14,Chievo,Juventus,0,1,0,0,7.01,1.53
30/08/14,Roma,Fiorentina,2,0,0,0,1.73,4.95
31/08/14,Atalanta,Verona,0,0,0,0,2.1,3.62
31/08/14,Cesena,Parma,1,0,0,0,3.19,2.36
31/08/14,Genoa,Napoli,1,2,0,0,3.78,2.01
31/08/14,Milan,Lazio,3,1,0,0,1.99,3.88
31/08/14,Palermo,Sampdoria,1,1,0,1,2.2,3.43
31/08/14,Sassuolo,Cagliari,1,1,0,0,2.31,3.04
31/08/14,Torino,Inter,0,0,0,1,3.14,2.31
31/08/14,Udinese,Empoli,2,0,0,0,1.81,4.63
13/09/14,Empoli,Roma,0,1,0,0,6.22,1.57
13/09/14,Juventus,Udinese,2,0,0,0,1.39,8.42
14/09/14,Cagliari,Atalanta,1,2,0,0,2.27,3.17
14/09/14,Fiorentina,Genoa,0,0,0,1,1.56,6.3
14/09/14,Inter,Sassuolo,7,0,0,1,1.46,7.36
14/09/14,Lazio,Cesena,3,0,0,0,1.33,10.27
14/09/14,Napoli,Chievo,0,1,0,0,1.35,9.11
14/09/14,Parma,Milan,4,5,1,1,2.83,2.53
14/09/14,Sampdoria,Torino,2,0,0,0,2.46,3.05
15/09/14,Verona,Palermo,2,1,0,0,2.17,3.4
20/09/14,Cesena,Empoli,2,2,0,0,2.78,2.69
20/09/14,Milan,Juventus,0,1,0,0,3.31,2.26
21/09/14,Atalanta,Fiorentina,0,1,0,0,3.26,2.31
21/09/14,Chievo,Parma,2,3,0,0,2.92,2.58
21/09/14,Genoa,Lazio,1,0,0,1,2.97,2.5
21/09/14,Palermo,Inter,1,1,0,0,3.99,1.97
21/09/14,Roma,Cagliari,2,0,0,0,1.29,10.56
21/09/14,Sassuolo,Sampdoria,0,0,0,0,2.67,2.72
21/09/14,Torino,Verona,0,1,0,0,1.89,4.29
21/09/14,Udinese,Napoli,1,0,0,0,3.33,2.22
23/09/14,Empoli,Milan,2,2,1,0,4.55,1.84
24/09/14,Cagliari,Torino,1,2,0,0,2.53,2.8
24/09/14,Fiorentina,Sassuolo,0,0,0,0,1.44,7.47
24/09/14,Inter,Atalanta,2,0,0,0,1.44,7.64
24/09/14,Juventus,Cesena,3,0,0,0,1.12,22.13
24/09/14,Napoli,Palermo,3,3,0,0,1.42,7.87
24/09/14,Parma,Roma,1,2,0,0,3.8,2.02
24/09/14,Sampdoria,Chievo,2,1,0,0,1.93,4.25
24/09/14,Verona,Genoa,2,2,0,0,2.1,3.64
25/09/14,Lazio,Udinese,0,1,0,0,1.84,4.55
27/09/14,Atalanta,Juventus,0,3,0,0,6.74,1.55
27/09/14,Roma,Verona,2,0,0,0,1.35,9.08
28/09/14,Cesena,Milan,1,1,0,1,5.88,1.62
28/09/14,Chievo,Empoli,1,1,0,0,2.28,3.39
28/09/14,Genoa,Sampdoria,0,1,0,0,2.83,2.64
28/09/14,Inter,Cagliari,1,4,1,0,1.42,7.93
28/09/14,Sassuolo,Napoli,0,1,0,0,4.48,1.81
28/09/14,Torino,Fiorentina,1,1,0,0,2.81,2.63
29/09/14,Palermo,Lazio,0,4,0,0,3.11,2.37
29/09/14,Udinese,Parma,4,2,0,1,2.21,3.39
04/10/14,Milan,Chievo,2,0,0,0,1.41,8.44
04/10/14,Verona,Cagliari,1,0,0,0,2.07,3.61
05/10/14,Empoli,Palermo,3,0,0,0,2.34,3.18
05/10/14,Fiorentina,Inter,3,0,0,0,2.41,2.99
05/10/14,Juventus,Roma,3,2,1,1,1.88,4.33
05/10/14,Lazio,Sassuolo,3,2,1,1,1.48,7.24
05/10/14,Napoli,Torino,2,1,0,0,1.52,6.92
05/10/14,Parma,Genoa,1,2,0,1,1.89,4.27
05/10/14,Sampdoria,Atalanta,1,0,0,0,1.88,4.41
05/10/14,Udinese,Cesena,1,1,0,0,1.5,7.52
18/10/14,Roma,Chievo,3,0,0,0,1.3,10.33
18/10/14,Sassuolo,Juventus,1,1,0,1,8.31,1.4
19/10/14,Atalanta,Parma,1,0,0,0,2.52,2.92
19/10/14,Cagliari,Sampdoria,2,2,0,1,2.56,2.83
19/10/14,Fiorentina,Lazio,0,2,0,0,2.05,3.82
19/10/14,Inter,Napoli,2,2,0,0,2.49,2.87
19/10/14,Palermo,Cesena,2,1,0,1,1.71,5.33
19/10/14,Torino,Udinese,1,0,0,0,2.24,3.39
19/10/14,Verona,Milan,1,3,1,0,3.48,2.14
20/10/14,Genoa,Empoli,1,1,0,0,2.09,3.73
25/10/14,Empoli,Cagliari,0,4,0,0,2.08,3.64
25/10/14,Parma,Sassuolo,1,3,0,0,1.76,4.9
25/10/14,Sampdoria,Roma,0,0,0,0,3.97,2
26/10/14,Cesena,Inter,0,1,1,0,6.25,1.61
26/10/14,Chievo,Genoa,1,2,1,0,2.44,3.1
26/10/14,Juventus,Palermo,2,0,0,0,1.21,14.79
26/10/14,Lazio,Torino,2,1,0,0,1.78,4.9
26/10/14,Milan,Fiorentina,1,1,0,0,2.03,3.76
26/10/14,Napoli,Verona,6,2,0,0,1.43,7.63
26/10/14,Udinese,Atalanta,2,0,0,0,1.86,4.55
28/10/14,Sassuolo,Empoli,3,1,0,0,2.19,3.48
29/10/14,Atalanta,Napoli,1,1,1,0,4.11,1.91
29/10/14,Cagliari,Milan,1,1,0,0,3.4,2.13
29/10/14,Fiorentina,Udinese,3,0,0,0,1.7,5.33
29/10/14,Genoa,Juventus,1,0,0,0,7.56,1.5
29/10/14,Inter,Sampdoria,1,0,0,0,1.78,4.81
29/10/14,Palermo,Chievo,1,0,0,0,1.96,4.09
29/10/14,Roma,Cesena,2,0,0,0,1.19,16.39
29/10/14,Torino,Parma,1,0,0,1,1.89,4.26
30/10/14,Verona,Lazio,1,1,0,1,3.27,2.22
01/11/14,Empoli,Juventus,0,2,1,0,8.16,1.43
01/11/14,Napoli,Roma,2,0,0,0,2.38,3.01
01/11/14,Parma,Inter,2,0,0,0,3.34,2.22
02/11/14,Chievo,Sassuolo,0,0,0,0,2.42,3.06
02/11/14,Milan,Palermo,0,2,0,0,1.51,6.85
02/11/14,Sampdoria,Fiorentina,3,1,0,0,2.92,2.53
02/11/14,Torino,Atalanta,0,0,0,0,1.87,4.52
02/11/14,Udinese,Genoa,2,4,0,0,2.03,3.91
03/11/14,Cesena,Verona,1,1,0,0,2.92,2.5
03/11/14,Lazio,Cagliari,4,2,0,1,1.55,6.25
08/11/14,Sampdoria,Milan,2,2,0,1,2.69,2.71
08/11/14,Sassuolo,Atalanta,0,0,0,0,2.17,3.49
09/11/14,Cagliari,Genoa,1,1,0,1,2.23,3.26
09/11/14,Chievo,Cesena,2,1,0,0,1.91,4.41
09/11/14,Empoli,Lazio,2,1,0,0,3.52,2.14
09/11/14,Fiorentina,Napoli,0,1,0,0,2.59,2.78
09/11/14,Inter,Verona,2,2,1,0,1.48,6.94
09/11/14,Juventus,Parma,7,0,0,0,1.22,13.91
09/11/14,Palermo,Udinese,1,1,0,0,2.18,3.49
09/11/14,Roma,Torino,3,0,0,0,1.46,7.5
22/11/14,Atalanta,Roma,1,2,1,0,4.66,1.82
22/11/14,Lazio,Juventus,0,3,0,1,3.9,1.99
23/11/14,Cesena,Sampdoria,1,1,0,0,4.24,1.94
23/11/14,Milan,Inter,1,1,0,0,2.65,2.74
23/11/14,Napoli,Cagliari,3,3,0,0,1.37,8.26
23/11/14,Parma,Empoli,0,2,0,0,2.12,3.56
23/11/14,Torino,Sassuolo,0,1,0,0,1.83,4.61
23/11/14,Udinese,Chievo,1,1,0,0,1.89,4.36
23/11/14,Verona,Fiorentina,1,2,0,0,3.57,2.1
24/11/14,Genoa,Palermo,1,1,0,0,2.17,3.49
29/11/14,Chievo,Lazio,0,0,0,0,3.72,2.09
29/11/14,Sassuolo,Verona,2,1,0,0,2.06,3.64
30/11/14,Cagliari,Fiorentina,0,4,0,0,3.48,2.12
30/11/14,Cesena,Genoa,0,3,0,0,3.37,2.28
30/11/14,Empoli,Atalanta,0,0,0,0,2.14,3.56
30/11/14,Juventus,Torino,2,1,1,0,1.28,11.85
30/11/14,Milan,Udinese,2,0,1,1,1.59,6.08
30/11/14,Palermo,Parma,2,1,1,1,1.87,4.33
30/11/14,Roma,Inter,4,2,0,0,1.79,4.71
01/12/14,Sampdoria,Napoli,1,1,0,1,3.43,2.18
05/12/14,Fiorentina,Juventus,0,0,0,0,3.8,2.09
06/12/14,Roma,Sassuolo,2,2,1,1,1.35,9.31
06/12/14,Torino,Palermo,2,2,0,0,1.9,4.45
07/12/14,Atalanta,Cesena,3,2,0,0,1.64,6.18
07/12/14,Genoa,Milan,1,0,0,0,3,2.44
07/12/14,Inter,Udinese,1,2,0,0,1.49,7.3
07/12/14,Napoli,Empoli,2,2,0,0,1.31,10.51
07/12/14,Parma,Lazio,1,2,0,0,3.56,2.12
08/12/14,Cagliari,Chievo,0,2,0,0,1.89,4.23
08/12/14,Verona,Sampdoria,1,3,1,0,2.66,2.73
13/12/14,Lazio,Atalanta,3,0,0,0,1.57,6.42
13/12/14,Palermo,Sassuolo,2,1,0,2,2.02,3.77
14/12/14,Cesena,Fiorentina,1,4,1,0,7.12,1.52
14/12/14,Genoa,Roma,0,1,1,0,3.83,2.02
14/12/14,Juventus,Sampdoria,1,1,0,0,1.32,10.46
14/12/14,Milan,Napoli,2,0,0,0,2.73,2.58
14/12/14,Parma,Cagliari,0,0,0,0,2.25,3.21
14/12/14,Udinese,Verona,1,2,0,0,1.95,4
15/12/14,Chievo,Inter,0,2,1,0,4.21,1.94
15/12/14,Empoli,Torino,0,0,0,1,2.38,3.15
18/12/14,Cagliari,Juventus,1,3,0,0,8.31,1.41
18/12/14,Napoli,Parma,2,0,0,0,1.33,9.79
20/12/14,Roma,Milan,0,0,0,1,1.76,4.7
20/12/14,Sassuolo,Cesena,1,1,0,0,1.53,6.86
21/12/14,Atalanta,Palermo,3,3,0,0,2.34,3.21
21/12/14,Fiorentina,Empoli,1,1,0,0,1.51,6.8
21/12/14,Inter,Lazio,2,2,0,0,2.13,3.56
21/12/14,Sampdoria,Udinese,2,2,0,1,1.86,4.54
21/12/14,Torino,Genoa,2,1,0,0,2.03,3.92
21/12/14,Verona,Chievo,0,1,0,0,2.32,3.22
05/01/15,Lazio,Sampdoria,3,0,0,0,1.87,4.49
06/01/15,Cesena,Napoli,1,4,0,0,9.79,1.35
06/01/15,Chievo,Torino,0,0,0,0,3,2.59
06/01/15,Empoli,Verona,0,0,1,1,1.91,4.22
06/01/15,Genoa,Atalanta,2,2,0,0,1.92,4.4
06/01/15,Juventus,Inter,1,1,0,1,1.42,8.53
06/01/15,Milan,Sassuolo,1,2,0,0,1.6,6.03
06/01/15,Palermo,Cagliari,5,0,0,1,1.97,3.96
06/01/15,Parma,Fiorentina,1,0,0,2,3.93,1.99
06/01/15,Udinese,Roma,0,1,0,0,4.28,1.92
10/01/15,Sassuolo,Udinese,1,1,0,0,2.07,3.77
10/01/15,Torino,Milan,1,1,0,1,2.72,2.71
11/01/15,Atalanta,Chievo,1,1,1,0,2.12,3.79
11/01/15,Cagliari,Cesena,2,1,0,0,1.64,5.64
11/01/15,Fiorentina,Palermo,4,3,0,0,1.7,5.08
11/01/15,Inter,Genoa,3,1,0,0,1.62,5.88
11/01/15,Napoli,Juventus,1,3,0,0,2.9,2.5
11/01/15,Roma,Lazio,2,2,0,0,2.07,3.71
11/01/15,Sampdoria,Empoli,1,0,0,0,1.88,4.41
11/01/15,Verona,Parma,3,1,0,0,2.34,3.12
17/01/15,Empoli,Inter,0,0,0,0,3.53,2.16
17/01/15,Palermo,Roma,1,1,0,0,3.64,2.08
18/01/15,Cesena,Torino,2,3,0,0,4.58,1.88
18/01/15,Chievo,Fiorentina,1,2,0,0,4.04,2
18/01/15,Genoa,Sassuolo,3,3,0,0,2.33,3.24
18/01/15,Juventus,Verona,4,0,0,0,1.18,16.43
18/01/15,Lazio,Napoli,0,1,0,0,2.51,2.88
18/01/15,Milan,Atalanta,0,1,0,0,1.54,6.7
18/01/15,Parma,Sampdoria,0,2,0,0,2.61,2.83
18/01/15,Udinese,Cagliari,2,2,0,0,2.14,3.56
24/01/15,Cagliari,Sassuolo,2,1,0,1,2.25,3.25
24/01/15,Lazio,Milan,3,1,0,1,1.93,4.13
25/01/15,Fiorentina,Roma,1,1,0,0,2.45,2.98
25/01/15,Inter,Torino,0,1,0,0,1.79,4.83
25/01/15,Juventus,Chievo,2,0,0,0,1.15,20.74
25/01/15,Parma,Cesena,1,2,0,0,1.62,6.07
25/01/15,Sampdoria,Palermo,1,1,0,1,2.01,3.87
25/01/15,Verona,Atalanta,1,0,0,0,2.48,2.99
26/01/15,Empoli,Udinese,1,2,0,1,2,4.01
26/01/15,Napoli,Genoa,2,1,0,0,1.39,8.41
31/01/15,Genoa,Fiorentina,1,1,1,0,3.42,2.18
31/01/15,Roma,Empoli,1,1,1,1,1.45,7.54
01/02/15,Atalanta,Cagliari,2,1,0,0,2.2,3.45
01/02/15,Cesena,Lazio,2,1,0,0,6.97,1.51
01/02/15,Chievo,Napoli,1,2,0,0,5.33,1.7
01/02/15,Milan,Parma,3,1,0,0,1.54,6.53
01/02/15,Palermo,Verona,2,1,0,0,1.79,4.6
01/02/15,Sassuolo,Inter,3,1,1,1,3.15,2.34
01/02/15,Torino,Sampdoria,5,1,0,0,2.09,3.84
01/02/15,Udinese,Juventus,0,0,0,0,8.28,1.43
07/02/15,Juventus,Milan,3,1,0,0,1.34,9.81
07/02/15,Verona,Torino,1,3,0,0,2.96,2.46
08/02/15,Cagliari,Roma,1,2,0,0,3.91,2
08/02/15,Empoli,Cesena,2,0,0,0,1.53,6.93
08/02/15,Fiorentina,Atalanta,3,2,0,0,1.48,7.28
08/02/15,Inter,Palermo,3,0,0,0,1.77,4.68
08/02/15,Napoli,Udinese,3,1,0,0,1.36,8.9
08/02/15,Sampdoria,Sassuolo,1,1,0,0,1.77,4.96
09/02/15,Lazio,Genoa,0,1,1,0,1.56,6.17
11/02/15,Parma,Chievo,0,1,1,0,2.55,2.91
14/02/15,Palermo,Napoli,3,1,0,0,3.8,2
14/02/15,Sassuolo,Fiorentina,1,3,0,0,3.21,2.27
15/02/15,Atalanta,Inter,1,4,1,0,3.41,2.2
15/02/15,Cesena,Juventus,2,2,0,0,13.7,1.23
15/02/15,Chievo,Sampdoria,2,1,0,0,2.72,2.77
15/02/15,Genoa,Verona,5,2,0,0,1.91,4.18
15/02/15,Milan,Empoli,1,1,1,0,1.77,4.91
15/02/15,Roma,Parma,0,0,0,0,1.26,11.85
15/02/15,Torino,Cagliari,1,1,0,0,1.79,4.76
15/02/15,Udinese,Lazio,0,1,0,0,3.1,2.36
20/02/15,Juventus,Atalanta,2,1,0,0,1.19,17.07
22/02/15,Empoli,Chievo,3,0,0,0,1.99,4.17
22/02/15,Fiorentina,Torino,1,1,0,0,1.78,4.8
22/02/15,Lazio,Palermo,2,1,0,1,1.61,5.85
22/02/15,Milan,Cesena,2,0,0,0,1.4,8.56
22/02/15,Verona,Roma,1,1,0,0,4.92,1.74
23/02/15,Cagliari,Inter,1,2,0,0,3.25,2.26
23/02/15,Napoli,Sassuolo,2,0,1,0,1.5,6.61
24/02/15,Sampdoria,Genoa,1,1,0,0,2.35,3.16
28/02/15,Chievo,Milan,0,0,0,0,3,2.49
01/03/15,Atalanta,Sampdoria,1,2,0,0,2.49,2.98
01/03/15,Cagliari,Verona,1,2,0,0,2.01,3.75
01/03/15,Cesena,Udinese,1,0,0,0,3.07,2.42
01/03/15,Inter,Fiorentina,0,1,0,0,2.18,3.46
01/03/15,Palermo,Empoli,0,0,0,0,2.22,3.43
01/03/15,Sassuolo,Lazio,0,3,0,0,3.37,2.21
01/03/15,Torino,Napoli,1,0,0,0,3.25,2.29
02/03/15,Roma,Juventus,1,1,1,0,3.2,2.31
07/03/15,Milan,Verona,2,2,0,0,1.61,5.8
07/03/15,Sampdoria,Cagliari,2,0,0,1,1.83,4.53
08/03/15,Cesena,Palermo,0,0,0,0,3.21,2.29
